,E,Eh,El,ID,Th,Tl,index,log_B0
0,-0.125767060625,-0.103599142606,-0.0628835303124,482.0,42.3290976127,38.0814425335,0.0,3.828179e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,483.0,42.3290976127,37.9014005607,0.0,2.199409e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,484.0,42.3290976127,37.8979721536,0.0,2.0206844e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,485.0,42.3290976127,38.0656569729,0.0,2.7633263e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,486.0,42.3290976127,38.0559800531,0.0,2.379531e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,487.0,42.3290976127,38.2344989443,0.0,2.5075594e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,488.0,42.3290976127,37.9092051049,0.0,2.610274e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,489.0,42.3290976127,36.5076999027,0.0,2.81677428e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,490.0,42.3290976127,36.4496225857,0.0,2.85598692e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,491.0,42.3290976127,36.709042901,0.0,0.68193495
0,-0.125767060625,-0.103599142606,-0.0628835303124,492.0,42.3290976127,37.1773628423,0.0,0.6581715
0,-0.125767060625,-0.103599142606,-0.0628835303124,493.0,42.3290976127,37.6586795733,0.0,4.8636e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,494.0,42.3290976127,37.6586795733,0.0,0.000404136
0,-0.125767060625,-0.103599142606,-0.0628835303124,495.0,42.3290976127,37.6586795733,0.0,5.0472e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,496.0,42.3290976127,36.8222183421,0.0,8.42e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,497.0,42.3290976127,35.9180710825,0.0,34.71849
0,-0.125767060625,-0.103599142606,-0.0628835303124,498.0,42.3290976127,35.9273464047,0.0,1.095565
0,-0.125767060625,-0.103599142606,-0.0628835303124,499.0,42.3290976127,35.9359435587,0.0,0.9402899
0,-0.125767060625,-0.103599142606,-0.0628835303124,500.0,42.3290976127,37.0834273443,0.0,100.12192
0,-0.125767060625,-0.103599142606,-0.0628835303124,501.0,42.3290976127,38.2798024427,0.0,0.0005784545
0,-0.125767060625,-0.103599142606,-0.0628835303124,502.0,42.3290976127,38.2798024427,0.0,0.0004925455
0,-0.125767060625,-0.103599142606,-0.0628835303124,503.0,42.3290976127,38.2798024427,0.0,0.0003804545
0,-0.125767060625,-0.103599142606,-0.0628835303124,504.0,42.3290976127,38.2798024427,0.0,0.0007412727
0,-0.125767060625,-0.103599142606,-0.0628835303124,505.0,42.3290976127,38.2798024427,0.0,0.000207
0,-0.125767060625,-0.103599142606,-0.0628835303124,506.0,42.3290976127,38.2798024427,0.0,0.0002372727
0,-0.125767060625,-0.103599142606,-0.0628835303124,507.0,42.3290976127,38.2798024427,0.0,0.0002127273
0,-0.125767060625,-0.103599142606,-0.0628835303124,508.0,42.3290976127,38.2798024427,0.0,0.0001750909
0,-0.125767060625,-0.103599142606,-0.0628835303124,509.0,42.3290976127,38.2798024427,0.0,0.0004246364
0,-0.125767060625,-0.103599142606,-0.0628835303124,510.0,42.3290976127,38.2798024427,0.0,0.0002045455
0,-0.125767060625,-0.103599142606,-0.0628835303124,511.0,42.3290976127,38.2798024427,0.0,0.0015578182
0,-0.125767060625,-0.103599142606,-0.0628835303124,512.0,42.3290976127,38.2798024427,0.0,0.000522
0,-0.125767060625,-0.103599142606,-0.0628835303124,513.0,42.3290976127,37.057068321,0.0,0.0713735444
0,-0.125767060625,-0.103599142606,-0.0628835303124,514.0,42.3290976127,36.9988222971,0.0,0.103542125
0,-0.125767060625,-0.103599142606,-0.0628835303124,515.0,42.3290976127,37.6586795733,0.0,1.5287234e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,516.0,42.3290976127,37.6586795733,0.0,2.54e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,517.0,42.3290976127,37.6586795733,0.0,2.8e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,518.0,42.3290976127,37.6629984431,0.0,2.226708e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,519.0,42.3290976127,37.6629984431,0.0,8.8509324e-09
0,-0.125767060625,-0.103599142606,-0.0628835303124,520.0,42.3290976127,37.6586795733,0.0,2.2593168e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,521.0,42.3290976127,37.6586795733,0.0,2.10559002e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,522.0,42.3290976127,37.6629984431,0.0,1.5885093e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,523.0,42.3290976127,34.7742971435,0.0,6.194553e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,524.0,42.3290976127,31.9872970346,0.0,9.303423e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,525.0,42.3290976127,32.7801427782,0.0,5.151914e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,526.0,42.3290976127,33.3473685717,0.0,4.3626878e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,527.0,42.3290976127,38.3594642248,0.0,1.48067285354e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,528.0,42.3290976127,38.3834351854,0.0,6.57858964646e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,529.0,42.3290976127,38.3343953511,0.0,1.57e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,530.0,42.3290976127,38.35074113,0.0,4.35684880051e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,531.0,42.3290976127,37.0826312525,0.0,3.68525885417e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,532.0,42.3290976127,37.0826312525,0.0,2.31573697917e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,533.0,42.3290976127,37.0931581153,0.0,1.34462145833e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,534.0,42.3290976127,37.0361046375,0.0,2.5294e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,535.0,42.3290976127,37.0398899577,0.0,1.90569114583e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,536.0,42.3290976127,37.0398899577,0.0,5.83358177083e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,537.0,42.3290976127,37.1016533025,0.0,2.245364375e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,538.0,42.3290976127,37.0878286257,0.0,1.60103458333e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,539.0,42.3290976127,37.1004497006,0.0,5.95879947917e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,540.0,42.3290976127,37.045706396,0.0,1.73658958333e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,541.0,42.3290976127,37.0586675753,0.0,1.27267041667e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,542.0,42.3290976127,37.0675800814,0.0,4.22129010417e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,543.0,42.3290976127,36.8093785675,0.0,2.73569026042e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,544.0,42.3290976127,37.080485601,0.0,1.72558921875e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,545.0,42.3290976127,36.8197321486,0.0,1.03114479167e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,546.0,42.3290976127,36.8014550348,0.0,3.4117578125e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,547.0,42.3290976127,37.0700408874,0.0,2.4319e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,548.0,42.3290976127,36.7944724028,0.0,9.19426666667e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,549.0,42.3290976127,36.8370875978,0.0,2.3329890625e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,550.0,42.3290976127,37.0866853014,0.0,1.49362953125e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,551.0,42.3290976127,36.8352135811,0.0,7.55672760417e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,552.0,42.3290976127,36.8283564015,0.0,2.24671041667e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,553.0,42.3290976127,37.059283338,0.0,1.51192484375e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,554.0,42.3290976127,36.8278199336,0.0,6.47471197917e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,555.0,42.3290976127,36.5215158369,0.0,0.0001125752
0,-0.125767060625,-0.103599142606,-0.0628835303124,556.0,42.3290976127,37.2151946193,0.0,8.16264375e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,557.0,42.3290976127,36.5224905522,0.0,2.91845661458e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,558.0,42.3290976127,37.0541586808,0.0,5.257234375e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,559.0,42.3290976127,37.0541421165,0.0,1.39921614583e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,560.0,42.3290976127,37.0532540522,0.0,3.5764375e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,561.0,42.3290976127,37.0532540522,0.0,2.47542135417e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,562.0,42.3290976127,37.0532540522,0.0,1.01240635417e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,563.0,42.3290976127,37.0302830602,0.0,3.9248e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,564.0,42.3290976127,37.0309326215,0.0,2.60438166667e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,565.0,42.3290976127,37.0306569363,0.0,1.16658828125e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,566.0,42.3290976127,37.0670484613,0.0,5.78803072917e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,567.0,42.3290976127,37.0601500323,0.0,4.17858854167e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,568.0,42.3290976127,37.0808530268,0.0,1.49618505208e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,569.0,42.3290976127,36.7497936702,0.0,0.00038486
0,-0.125767060625,-0.103599142606,-0.0628835303124,570.0,42.3290976127,36.7622376281,0.0,0.0002830941
0,-0.125767060625,-0.103599142606,-0.0628835303124,571.0,42.3290976127,36.4577445493,0.0,0.0001069034
0,-0.125767060625,-0.103599142606,-0.0628835303124,572.0,42.3290976127,36.4679910844,0.0,0.000121737
0,-0.125767060625,-0.103599142606,-0.0628835303124,573.0,42.3290976127,36.5170615446,0.0,0.0001544634
0,-0.125767060625,-0.103599142606,-0.0628835303124,574.0,42.3290976127,36.4503273855,0.0,0.0003007121
0,-0.125767060625,-0.103599142606,-0.0628835303124,575.0,42.3290976127,36.4584425616,0.0,0.0002688694
0,-0.125767060625,-0.103599142606,-0.0628835303124,576.0,42.3290976127,36.5065988419,0.0,0.0002201549
0,-0.125767060625,-0.103599142606,-0.0628835303124,577.0,42.3290976127,37.0983013937,0.0,0.0001862464
0,-0.125767060625,-0.103599142606,-0.0628835303124,578.0,42.3290976127,36.4925955425,0.0,9.74656388889e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,579.0,42.3290976127,36.4695503264,0.0,0.0001119789
0,-0.125767060625,-0.103599142606,-0.0628835303124,580.0,42.3290976127,36.5025161823,0.0,0.0001125738
0,-0.125767060625,-0.103599142606,-0.0628835303124,581.0,42.3290976127,37.3327416593,0.0,0.0001137888
0,-0.125767060625,-0.103599142606,-0.0628835303124,582.0,42.3290976127,37.3873158468,0.0,0.0001203753
0,-0.125767060625,-0.103599142606,-0.0628835303124,583.0,42.3290976127,37.3138506728,0.0,0.0001700911
0,-0.125767060625,-0.103599142606,-0.0628835303124,584.0,42.3290976127,37.3363277878,0.0,8.7963e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,585.0,42.3290976127,37.3097493294,0.0,0.0001117841
0,-0.125767060625,-0.103599142606,-0.0628835303124,586.0,42.3290976127,36.8832323253,0.0,5.3677494e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,587.0,42.3290976127,36.8309542261,0.0,3.71883528e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,588.0,42.3290976127,36.8297345763,0.0,1.876579668e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,589.0,42.3290976127,36.8433914553,0.0,2.342545308e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,590.0,42.3290976127,36.8318513058,0.0,0.0031304023
0,-0.125767060625,-0.103599142606,-0.0628835303124,591.0,42.3290976127,36.8506574848,0.0,0.0007930842
0,-0.125767060625,-0.103599142606,-0.0628835303124,592.0,42.3290976127,36.850134292,0.0,0.0015645128
0,-0.125767060625,-0.103599142606,-0.0628835303124,593.0,42.3290976127,36.8332455251,0.0,0.0010732594
0,-0.125767060625,-0.103599142606,-0.0628835303124,594.0,42.3290976127,36.8403435807,0.0,1.066800492e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,595.0,42.3290976127,36.8321469519,0.0,1.98924588e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,596.0,42.3290976127,36.8173273562,0.0,0.0011452843
0,-0.125767060625,-0.103599142606,-0.0628835303124,597.0,42.3290976127,36.825469126,0.0,0.0016571697
0,-0.125767060625,-0.103599142606,-0.0628835303124,598.0,42.3290976127,36.8339633682,0.0,0.0017808268
0,-0.125767060625,-0.103599142606,-0.0628835303124,599.0,42.3290976127,36.8342170752,0.0,0.0014984789
0,-0.125767060625,-0.103599142606,-0.0628835303124,600.0,42.3290976127,38.5340265998,0.0,36.6587171111
0,-0.125767060625,-0.103599142606,-0.0628835303124,601.0,42.3290976127,38.5340265998,0.0,13.087417175
0,-0.125767060625,-0.103599142606,-0.0628835303124,602.0,42.3290976127,38.5340265998,0.0,5.8805556028
0,-0.125767060625,-0.103599142606,-0.0628835303124,603.0,42.3290976127,34.8608031032,0.0,6.545454e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,604.0,42.3290976127,34.856120147,0.0,6.1454544e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,605.0,42.3290976127,34.8420790334,0.0,1.3090909e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,606.0,42.3290976127,34.8327243299,0.0,2.1818182e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,607.0,42.3290976127,34.8796314928,0.0,1.158e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,608.0,42.3290976127,34.8843290535,0.0,1.371532e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,609.0,42.3290976127,34.893727972,0.0,2.026538e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,610.0,42.3290976127,34.8327243299,0.0,3.6911943e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,611.0,42.3290976127,36.1895555521,0.0,2.3295158e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,612.0,42.3290976127,35.8163649149,0.0,4.0396507e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,613.0,42.3290976127,36.0951027411,0.0,2.123732e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,614.0,42.3290976127,36.0951027411,0.0,2.7834e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,615.0,42.3290976127,35.8012742617,0.0,1.2508235e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,616.0,42.3290976127,36.660590332,0.0,1.3424243e-10
0,-0.125767060625,-0.103599142606,-0.0628835303124,617.0,42.3290976127,37.6977229882,0.0,2.3144531e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,618.0,42.3290976127,37.6977229882,0.0,3.352941e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,619.0,42.3290976127,37.6630136005,0.0,2.8655e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,620.0,42.3290976127,39.183990704,0.0,3.4901962e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,621.0,42.3290976127,39.1860672748,0.0,5.368047e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,622.0,42.3290976127,39.1800404817,0.0,7.494722e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,623.0,42.3290976127,39.1803033288,0.0,6.668927e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,624.0,42.3290976127,38.6624091638,0.0,0.0004052778
0,-0.125767060625,-0.103599142606,-0.0628835303124,625.0,42.3290976127,38.6624091638,0.0,1.80555555556e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,626.0,42.3290976127,39.2508781009,0.0,8.52272727273e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,627.0,42.3290976127,39.2508781009,0.0,8.31818181818e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,628.0,42.3290976127,37.7444205904,0.0,9.16666666667e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,629.0,42.3290976127,37.7444205904,0.0,1.48636363636e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,630.0,42.3290976127,37.5490118444,0.0,1.18636363636e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,631.0,42.3290976127,38.2798024427,0.0,9.06323e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,632.0,42.3290976127,38.2798024427,0.0,4.696802e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,633.0,42.3290976127,38.2798024427,0.0,1.3586322e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,634.0,42.3290976127,38.2798024427,0.0,7.5164086e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,635.0,42.3290976127,38.2798024427,0.0,1.2724768e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,636.0,42.3290976127,38.2798024427,0.0,6.4e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,637.0,42.3290976127,38.2798024427,0.0,9.22e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,638.0,42.3290976127,38.2798024427,0.0,2.126315e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,639.0,42.3290976127,38.2798024427,0.0,7.6597433e-12
0,-0.125767060625,-0.103599142606,-0.0628835303124,640.0,42.3290976127,38.2798024427,0.0,1.7506033e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,641.0,42.3290976127,38.2798024427,0.0,1.0963576e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,642.0,42.3290976127,38.2798024427,0.0,1.7927217e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,643.0,42.3290976127,38.2798024427,0.0,7.983764e-12
0,-0.125767060625,-0.103599142606,-0.0628835303124,644.0,42.3290976127,38.2798024427,0.0,1.6955442e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,645.0,42.3290976127,37.6586795733,0.0,0.0001458333
0,-0.125767060625,-0.103599142606,-0.0628835303124,646.0,42.3290976127,37.6586795733,0.0,2.86458333333e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,647.0,42.3290976127,38.2798024427,0.0,4.97727272727e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,648.0,42.3290976127,38.1665095374,0.0,115.68346
0,-0.125767060625,-0.103599142606,-0.0628835303124,649.0,42.3290976127,38.1631578805,0.0,128.92087
0,-0.125767060625,-0.103599142606,-0.0628835303124,650.0,42.3290976127,38.1665095374,0.0,103.23232
0,-0.125767060625,-0.103599142606,-0.0628835303124,651.0,42.3290976127,38.1799218026,0.0,88.78788
0,-0.125767060625,-0.103599142606,-0.0628835303124,652.0,42.3290976127,38.4688913514,0.0,111.20005
0,-0.125767060625,-0.103599142606,-0.0628835303124,653.0,42.3290976127,37.8294955515,0.0,131.02133
0,-0.125767060625,-0.103599142606,-0.0628835303124,654.0,42.3290976127,38.4696577862,0.0,98.26799
0,-0.125767060625,-0.103599142606,-0.0628835303124,655.0,42.3290976127,37.8352752139,0.0,96.80181
0,-0.125767060625,-0.103599142606,-0.0628835303124,656.0,42.3290976127,37.7424453881,0.0,151.1131
0,-0.125767060625,-0.103599142606,-0.0628835303124,657.0,42.3290976127,37.7300288148,0.0,145.09233
0,-0.125767060625,-0.103599142606,-0.0628835303124,658.0,42.3290976127,37.7480327131,0.0,101.81018
0,-0.125767060625,-0.103599142606,-0.0628835303124,659.0,42.3290976127,37.7297876424,0.0,105.55912
0,-0.125767060625,-0.103599142606,-0.0628835303124,660.0,42.3290976127,39.1126686278,0.0,1.0587761
0,-0.125767060625,-0.103599142606,-0.0628835303124,661.0,42.3290976127,38.2799534664,0.0,2.51167055556e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,662.0,42.3290976127,38.2902554362,0.0,6.71972027778e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,663.0,42.3290976127,38.643708776,0.0,1.0366297e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,664.0,42.3290976127,39.8883171544,0.0,3.2057792e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,665.0,42.3290976127,40.7409562877,0.0,3.2016808e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,666.0,42.3290976127,39.6339149205,0.0,1.71875e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,667.0,42.3290976127,40.832978904,0.0,6.5772414e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,668.0,42.3290976127,38.920406398,0.0,1.7636122e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,669.0,42.3290976127,40.56820998,0.0,6.4367664e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,670.0,42.3290976127,38.9602516232,0.0,9.92585e-08
0,-0.125767060625,-0.103599142606,-0.0628835303124,671.0,42.3290976127,38.1829283922,0.0,12.113241
0,-0.125767060625,-0.103599142606,-0.0628835303124,672.0,42.3290976127,37.1905355157,0.0,2.8580736e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,673.0,42.3290976127,37.3355849453,0.0,4.2212765e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,674.0,42.3290976127,37.2681216318,0.0,1.2368794e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,675.0,42.3290976127,38.0886728166,0.0,1.6544436e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,676.0,42.3290976127,37.2180197891,0.0,2.2495682e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,677.0,42.3290976127,37.0968790912,0.0,1.0837651e-11
0,-0.125767060625,-0.103599142606,-0.0628835303124,678.0,42.3290976127,37.0573913796,0.0,6.12373737374e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,679.0,42.3290976127,37.0573913796,0.0,5.55555555556e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,680.0,42.3290976127,37.0573913796,0.0,7.51262626263e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,681.0,42.3290976127,37.0573913796,0.0,9.47e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,682.0,42.3290976127,37.0573913796,0.0,1.452e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,683.0,42.3290976127,37.0573913796,0.0,3.28282828283e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,684.0,42.3290976127,37.0573913796,0.0,4.35606060606e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,685.0,42.3290976127,37.0573913796,0.0,4.35606060606e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,686.0,42.3290976127,37.0676150101,0.0,8.47700622222e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,687.0,42.3290976127,37.6250037603,0.0,1.24276589306e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,688.0,42.3290976127,37.0573913796,0.0,2.622e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,689.0,42.3290976127,37.0573913796,0.0,3.024e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,690.0,42.3290976127,37.0573913796,0.0,2.316e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,691.0,42.3290976127,37.0573913796,0.0,4.02e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,692.0,42.3290976127,37.0573913796,0.0,1.008e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,693.0,42.3290976127,37.0573913796,0.0,2.718e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,694.0,42.3290976127,37.0573913796,0.0,4.236e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,695.0,42.3290976127,37.0573913796,0.0,2.418e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,696.0,42.3290976127,37.0573913796,0.0,2.118e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,697.0,42.3290976127,37.064873359,0.0,2.7798169e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,698.0,42.3290976127,37.0585100578,0.0,2.808658e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,699.0,42.3290976127,37.051507153,0.0,3.2942297e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,700.0,42.3290976127,37.0528980575,0.0,2.3038452e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,701.0,42.3290976127,37.0644069267,0.0,3.1115477e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,702.0,42.3290976127,37.0584558561,0.0,2.8471196e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,703.0,42.3290976127,37.0462887317,0.0,2.5105708e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,704.0,42.3290976127,39.5448546709,0.0,4.7268815e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,705.0,42.3290976127,39.6793730535,0.0,4.9376345e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,706.0,42.3290976127,39.6843727934,0.0,4.787097e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,707.0,42.3290976127,39.6693773522,0.0,2.599119e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,708.0,42.3290976127,39.6793730535,0.0,6.6079297e-12
0,-0.125767060625,-0.103599142606,-0.0628835303124,709.0,42.3290976127,39.3349507206,0.0,4.680617e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,710.0,42.3290976127,39.3044945364,0.0,8.087541e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,711.0,42.3290976127,39.2791661419,0.0,1.2518421e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,712.0,42.3290976127,39.2447677841,0.0,1.5412447e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,713.0,42.3290976127,37.3752492856,0.0,5.2507377e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,714.0,42.3290976127,37.2393516637,0.0,5.687577e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,715.0,42.3290976127,37.0790320833,0.0,2.298e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,716.0,42.3290976127,37.2860300541,0.0,4.8936677e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,717.0,42.3290976127,37.0249775281,0.0,4.512059e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,718.0,42.3290976127,37.631026905,0.0,1.5813726e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,719.0,42.3290976127,37.3762887637,0.0,2.472e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,720.0,42.3290976127,37.3715412213,0.0,1.6000582e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,721.0,42.3290976127,37.5581580246,0.0,5.509383e-07
0,-0.125767060625,-0.103599142606,-0.0628835303124,722.0,42.3290976127,37.2309758258,0.0,3.0835698e-06
0,-0.125767060625,-0.103599142606,-0.0628835303124,723.0,42.3290976127,38.5333571443,0.0,1.016334e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,724.0,42.3290976127,39.0528273635,0.0,1.6231883e-05
0,-0.125767060625,-0.103599142606,-0.0628835303124,725.0,42.3290976127,38.5354492699,0.0,7.5652175e-05
