,ID,A,B,C,D,AIC,chi-squared,r-squared,status
0,854,0.21618843298257492,0.02195453433902823,1.5102224911241997e-05,-6.5479636371184075e-06,-67.5952742125754,0.03877142643214477,0.8689841949853222,C
0,855,0.402027070184697,-0.060554255735542586,0.006817921552656051,-0.00013122351272344375,-43.116524390961324,0.06026116900579882,0.9386009699070468,C
0,856,0.3460582833809892,-0.0563359581419639,0.007234482764864222,-0.00013813212021919662,-43.66573280181452,0.05704081657272778,0.9677704969520066,C
0,857,0.35010247300401787,-0.018055638108370888,0.0057090808322554434,-0.00012396480054090639,-54.202992898692926,0.019886499454079585,0.9887554548113396,C
0,858,0.18364302233371638,-0.027985964121679054,0.0040254068198315365,-8.24412323403245e-05,-50.07537211078877,0.030048212075669836,0.9288586605899604,C
0,859,0.32094409531701457,-0.040860341396955775,0.006031008295245643,-0.00012810285259127926,-58.94809945324373,0.012373170097996503,0.9840507794069133,C
0,860,26766.53478310776,-4419.572730874337,224.60113412148033,-3.198153916969345,80.11382283653089,995230.7929756541,0.9893955668453804,C
0,861,1849.040988257138,-627.6472388035698,56.362859751737176,-0.9998366548807786,73.50467949696767,330779.0973833927,0.9899222759556708,C
0,862,35139.899255941324,-4325.550338090777,171.6872076498021,-2.1094717243349197,61.231545526347915,210185.76579655544,0.9772444132413067,C
0,863,3329.6036807517994,-544.0087514218696,27.176315325935438,-0.37611709290250006,64.26826080819961,70955.12665426901,0.9575627272013237,C
0,864,2031.6690804597433,-120.84561999802003,1.8759363915543543,0.008611756727908483,63.710694254797524,64658.521054007084,0.8254740441525639,C
0,865,1608.064204565742,-193.80790562291645,8.31515859082031,-0.10719519769213927,52.93071030175454,10723.696373877141,0.784373626663,C
0,866,324.9607753302578,-28.668953633420326,0.8657938897794306,-0.002699837022425453,41.46301437467531,1585.9335947441486,0.9849312075502265,C
0,867,182.89788066687885,-2.0441429787268826,-0.013101959578397864,0.002747032975246991,56.442019655816125,19253.13939481879,0.36007038777218203,C
0,868,3480.2512394297346,-631.3456908139888,35.15306614199419,-0.5223000769733052,63.660059296248804,64115.15347287718,0.9834058228251067,C
0,869,3703.1550073348617,-624.7739787500728,33.563688650801055,-0.5101243773720119,42.03831929600398,4523.773508890312,0.995574451903586,C
0,870,4064.26485953009,-645.1450418747332,31.542079645542817,-0.43238542730456647,64.64168693560279,75511.52896947415,0.9615055172583606,C
0,871,-709.5888239820873,133.7876192937699,-5.998593211293385,0.08079169828124567,37.946917850204635,882.6356113572258,0.975770911973666,C
0,872,777.6489776060026,-47.23738307225773,0.7981570884404282,0.003406533745881128,41.98444547150395,1729.925658284674,0.9736757014936991,C
0,873,-105.96724582051098,23.772210772781847,-0.20804957049291137,-0.00042163986714709406,60.39995535486244,37238.01256593289,0.6921315164687256,C
0,874,1076.088310304912,-135.54657704524547,5.537819964262246,-0.06358108653813344,54.88852209636417,14861.260682012675,0.8953428667094531,C
0,875,-1.2692940096057992,1.8036671224465595,-0.09462198075833861,0.003055215275375561,8.56878650979968,6.596618840445792,0.9940367378237748,C
0,876,1.0952779063583833,0.17633091865011494,0.008268266754852146,8.116318232184273e-05,-19.80865527922049,0.05824969569663787,0.9995124292831571,C
0,877,0.32870836372517653,0.21524511178912495,2.1825346836435798e-05,0.00016780953362111422,-38.11856216486109,0.009634008634744548,0.9998412072237048,C
0,878,3.860264403227214,-0.7558430694928979,0.039244651612170535,-0.00043241028374364543,-10.090140743923705,2.6575241565023657,0.9837349530286499,C
0,879,7.676438217544603,-1.0784715122295079,0.04878054570808936,-0.0005196778713329722,-10.305850579433752,2.6101797834282134,0.9854499034486127,C
0,880,4.2337055492692715,-0.6986170370869036,0.047943164659426434,-0.000574519060404831,3.510136992970069,9.20342115861989,0.9802412828346185,C
0,881,10.516649394772339,-1.4542611673448134,0.0741871943630433,-0.0008358061481442787,4.4421924894102,7.96023264653731,0.9824308949925373,C
0,882,5.448365381081543,-0.9863831001455661,0.05303628779574157,-0.000570256012043265,0.5221485800979853,7.313558962582054,0.9872120452234886,C
0,883,8.493930507259591,-1.2234519933678238,0.05863928105465076,-0.0006128114931954976,-4.846449137537901,3.4213535933308243,0.9919284779452227,C
0,884,4.674014660153329,-0.6185655151232348,0.05185966440009476,-0.0005828391613636803,25.634936913984163,50.47524238307892,0.9681783739355715,C
0,885,11.129142791438241,-1.3443112052682984,0.07543649242213152,-0.000813537431835012,16.846474959442247,24.584600945600997,0.9779537955255053,C
0,886,33.09095774977552,-3.7823745590809774,0.27587385550396804,-0.003538475780179495,60.460366295324434,950.1347732059274,0.9043986908075159,C
0,887,48.66528348773722,-6.505674829163097,0.6120555216176438,-0.009148881094196206,57.25191294007552,727.2226782778536,0.9796105150047179,C
0,888,52.12103089461977,-5.366812197600555,0.2862620902283171,-0.0028946186345401225,49.31383031406421,622.6397644860501,0.9595145461125958,C
0,889,40.2652744293682,-3.8831864493924226,0.33772695171006767,-0.004791123052707743,44.853021392652394,398.5716304475843,0.963317181964804,C
0,890,22.324432032904266,-2.957403588166043,0.3655899587492931,-0.005314884406204379,46.74272824823762,666.454693439805,0.957237738029464,C
0,891,124.1085798694639,-15.8449259055097,0.7646528612351002,-0.009063291678642416,40.56658094458046,468.8412194063294,0.9612774418720493,C
0,892,96.27346813301466,-16.336077852524852,1.0433316653076337,-0.016829985027890976,39.34586205099665,402.49162856836745,0.9299461895061193,C
0,893,22.182460774834205,-3.118780919745566,0.5095298699960237,-0.010763198184496977,48.76638147097832,1306.6726530897301,0.8372780316130067,C
0,894,74.16059941750314,-9.359350388180593,0.5512991021969409,-0.007570622574973688,39.44438533529353,407.4791267181854,0.9195761352137222,C
0,895,169.22984936390048,-30.635524170297206,1.9825925737048036,-0.03935979225638461,9.700640206281014,7.025637466676157,0.9655169643364455,C
0,896,10.678404946645713,0.6352920751001198,0.13076159367405527,-0.0033407382816347552,-2.1863080788751716,0.6519263371034134,0.9986624384295413,C
0,897,13.887290008386202,-0.5042723533753698,0.1830219235740637,-0.0019098234933578697,19.925455817207364,54.30026329784598,0.9686213517031265,C
0,898,-14.447540879987395,3.916478070636687,-0.0026999822841766927,-0.0005713481482724958,14.947492311910247,20.06418479762722,0.9837907493416888,C
0,899,-495.97189638210153,364.5324351830681,-20.51878212564359,0.3863137241109736,48.85889646989007,17698.18208831085,0.9879367303843283,C
0,900,-57.41040528028863,23.213797390349942,-1.1919471730456395,0.019795079790166398,20.507429327444655,61.00304481472136,0.9893856060664808,C
0,901,-73.02710803084598,15.155145992751516,-0.8485636313743694,0.017347790435487044,-35.17054791587302,0.036265915425828646,0.9998054560231161,C
0,902,-12.98994981479557,2.7896992412119874,-0.15307926896938837,0.0031998411779873255,-64.52835644019459,0.02846377497865516,0.998577463247079,C
0,903,150.1430099715378,-15.705649493378951,0.5751918348161498,-0.006285439382968336,-32.54275309377685,0.05036783031779355,0.9995832547544345,C
0,904,-48.36312614067242,5.809081110998106,-0.21739232171133416,0.0028800144472197896,-43.363758302286634,0.10315348027040397,0.9967630276625734,C
0,905,-226.64013208107028,19.919277529738174,-0.5327991009713255,0.005533462764667185,-29.597493761103294,0.002712021883534759,0.9999933916306242,C
0,906,74.69938281000867,-7.553847724688052,0.26066345707363703,-0.0027569803042558796,-33.599599224725225,0.7172415430359355,0.9869090911898005,C
0,907,-0.1397455340232947,0.04159908916907425,-0.0017893544168930044,5.220244693124197e-05,-48.382228553625126,6.333909542023069e-05,0.999824375093484,C
0,908,0.03291189390646548,0.012418144358845301,-0.0006709129911287463,2.479735026586954e-05,-43.94301551274623,0.00015390651426382468,0.9981282137524693,C
0,909,0.27646887249322044,-0.017572939817052595,0.0012029678858934655,1.9580238288579734e-05,-41.02101027407801,0.00027609538824266026,0.999665595815449,C
0,910,-0.2557213771440642,0.07389978726292887,-0.003770437983710471,8.093190823451368e-05,-44.52671430570896,0.00013694859127757485,0.9992985949806451,C
0,911,0.26628559517348915,-0.016501596202744644,0.0011583285226060439,1.6966678518644e-05,-52.29683881400467,2.8950304080192652e-05,0.9999591124964055,C
0,912,-0.08965954121969592,0.005597023743921638,0.001326340870396874,-2.3502085396784634e-05,-38.214878822159626,0.00048394569788333787,0.9976163490636163,C
0,913,-0.02977667036069857,0.017803223998967457,-0.00044180729543270435,3.0023153906859327e-05,-32.46896250955068,0.0015271460848000529,0.9961095119346599,C
0,914,-2.241258502959037,0.8053811739563969,-0.03311275499416061,0.0010794937119230398,-41.58314423765195,0.00024673616870645983,0.9999987500458027,C
0,915,-0.34932537890364945,0.3643348252891851,-0.02005978452487102,0.0005611946046636789,-18.216985921510627,0.02641140718354954,0.9987857865560018,C
0,916,3.492512157650622,-0.22968175839262173,0.01613296355998441,0.00023712624615305103,-18.9219155798864,0.022938347547662545,0.9998335688953678,C
0,917,-4.150373785150768,1.1588373980865139,-0.059375350926249786,0.0012519399600951283,-20.323232864248922,0.01733186333232493,0.99957794201426,C
0,918,3.5242157459096664,-0.1898567752715008,0.014554158777273448,0.000258812828175469,-23.020481544318535,0.010105672325162856,0.9999274580617371,C
0,919,-1.4304379385482955,0.12647832585851645,0.01335201142154547,-0.00023779840532840932,-16.27030871964815,0.03898322586128606,0.9987649128108345,C
0,920,1.7109151425567208,-0.06157192936948192,0.012426304842827356,0.00021562806946014387,-3.332692050743727,0.5183521208325194,0.9961053751862821,C
0,921,24.914285714355586,-4.1628571428709975,0.3744761904749373,-0.007733333220297075,26.287135406028824,95.42666666666675,0.8712945051161599,C
0,922,5.357142857171844,-0.21952380952918094,0.0031428571407928763,0.000266666668458581,0.32968546220011863,2.3400000000000136,0.9683502724427097,C
0,923,-46.440000000087004,8.301333333347099,-0.39060000000294126,0.006226666757282235,18.06467245826254,32.11120000000021,0.8376736280053594,C
0,924,-2.507573025396829,10.838167194227402,-0.4388492243442842,0.0068211440488265915,8.99053521934147,10.047100105508893,0.9900461283467974,C
0,925,-159.81144551093558,32.72430653174577,-1.4779804420183018,0.023152460986249332,35.7473658802066,196.4219655774836,0.9251973344577906,C
0,926,2.331355815820298,16.0113515553998,-0.8298908633777596,0.01357572271510114,11.276167095094833,11.177848639007383,0.7930933027458161,C
0,927,-15.918086724233767,12.325997328983258,-0.38503913288706215,0.0031566057083267135,39.24532051962858,397.4648913848114,0.20782629800791308,C
0,928,-22.984047976586584,12.182700127830993,-0.4766860316111642,0.007614611443878033,23.015852106970502,47.734413234094845,0.9562356395738787,C
0,929,256.6937088130444,-25.109959120142584,1.1065048793153578,-0.01399998485370131,34.030046354680444,162.30088868548754,0.9550401929405783,C
0,930,42.4928532449927,8.1257189031225,-0.3665919715482265,0.005347985205095625,21.647049510160763,40.99964515039856,0.054292450004631565,C
0,931,423.72463679624207,-42.29901829216058,1.7714234298713194,-0.023867943511209626,49.62893931216429,918.4268664606708,0.10794078108600302,C
0,932,196.73311817621882,-19.762277471722992,1.035903096108664,-0.014524816500991989,34.51312869588088,171.25056317797336,0.9664089484452945,C
0,933,194.97145653958748,-17.565206361936063,0.8666692356666713,-0.011529644615342737,35.620803749119894,193.6791205113957,0.9516575443376053,C
0,934,67.85195308827761,4.77488093495367,-0.22542312616596802,0.0033618366711201087,19.83267203394417,33.51408889474929,0.2248013341196078,C
0,935,-170.0897163930474,37.61669131577197,-1.6679648555114432,0.023481338125404507,37.991430703870776,252.04452707761743,0.531582942078823,C
0,936,0.9661918941223179,-0.05592240285898204,0.006015976321002541,-5.581428080674374e-05,-940.5526479559315,26.34643652573304,0.7022341021658366,C
0,937,24.514600247114608,5.456507531793232,0.23528856910572576,0.003632662032847393,44.09005971167611,369.29325749410106,0.9983232829965432,C
0,938,42.292844891768134,-5.005108400318286,2.037959251908069,-0.015413656395161008,48.55491443948812,5171.468014327717,0.9958340932667598,C
0,939,-0.020712711587269936,0.16639662775358255,-0.010116744825066127,0.0002807671667117764,-149.67036229569536,0.9837469035516898,0.9612942287300753,C
0,940,0.3043621808447568,-0.14471630943669436,0.029335138802444722,-0.001241907632484717,-1351.7453628592878,75.35132809614494,0.21821017602013149,C
0,941,0.16805822629169984,0.04178576813500366,0.016609633976198083,-0.0017182540033710914,-1121.2904011934186,40.693526771376796,0.28366108164274606,C
0,942,2.680217292192217,-0.8631626429180856,0.08974872009551019,-0.0026605190269325353,-316.38980777571504,92.684767611654,0.14386646374677414,C
0,943,0.19009651678234887,0.03200914279989735,0.0015122455323132418,-1.7694881128530633e-05,-1424.2540281489346,11.924962337001848,0.37276974815703745,C
0,944,0.35836958268354274,-0.18979293627735686,0.02363254234561576,-0.0007027137009041788,-1366.8286837816445,58.36783195493614,0.11836202738893942,C
0,945,0.17225250172409812,0.03691110245073767,0.0050316702381326215,-0.0003320985921762149,-1229.8665466312802,14.623469074234508,0.4995188476577338,C
0,946,0.3346366139774173,-0.16148165610374632,0.023216352294124987,-0.0007300896768287553,-662.145995354642,155.46210993704796,0.14009090363813403,C
0,947,-13.057839112411196,4.316635210842419,-0.15794788047029337,0.0014427912132238142,38.098163924166315,169.71015191664523,0.615919943497103,C
0,948,-29.02384331804138,4.320703995910668,-0.09622562022099389,0.0005828493326277446,32.92869315285553,120.95933421965178,0.8625680559201796,C
0,949,22.10483329044689,-2.7064501422322684,0.18551830152883864,-0.0026355251543675193,1.5555937185893765,2.787877853102649,0.9970244269924193,C
0,950,0.7958621107474888,0.2330752973480632,0.0914540156395061,-0.0023558622630728684,15.080118259021656,19.247007895060367,0.9383614679285436,C
0,951,53.68190446622816,-6.990329757418811,0.3227016529512225,-0.004446243401394043,87.0215393708865,214.8210777805939,0.6812994855526435,C
0,952,7.8589828818050265,-0.7172758838168419,0.040253584358675217,-0.0003055013063355448,-12.947663461856752,0.5833217307623068,0.9979704382047798,C
0,953,-0.7688551957020764,0.47163664732538,-0.0002789624101087338,-0.00011221149879343706,-2.6429043305026862,1.5303481288187366,0.9652319322847625,C
0,954,0.033271430719938065,-0.007872619755089228,0.001432857185643162,-1.791666733645262e-05,-33.36278282833178,0.0012771571428571488,0.9974520596418855,C
0,955,0.04157142872769214,0.005569047478846715,-0.00023714284757491658,1.6166666510624e-05,-56.35524474561697,1.285714285714322e-05,0.9999752331932449,C
0,956,0.018800002841442696,0.01726666728282087,-0.0004750000564829259,1.9833334326464904e-05,-23.72312835873456,0.008780800000000052,0.9904143170419225,C
0,957,0.03285714546228771,0.009928570832541022,0.00046428573790911,-1.896102951455474e-13,-28.22113757801671,0.003571428571428602,0.9957784532252617,C
0,958,0.08299999962168786,0.005416667261904321,0.0008999999603795031,-9.166666036532841e-06,-36.896143255063954,0.0006300000000000031,0.9991756947715497,C
0,959,0.016585715101865118,0.0018178567811312641,0.00016642859381233325,2.2499996501033743e-06,-56.69426026237299,1.2014285714287956e-05,0.999922672468898,C
0,960,0.018528567473066075,0.004355954717325642,-2.857297904545585e-06,9.083335844734387e-06,-55.40214294754384,1.5557142857236268e-05,0.99995847943058,C
0,961,0.01727142882939803,0.003094047481999448,0.00016285715152902688,3.4166665301841926e-06,-60.922828770574,5.157142857143117e-06,0.9999785329067348,C
0,962,4.2555930820394225,-0.5122103383365821,0.041921937638038996,-0.00039399722758110586,2.762078825881712,6.832704853621806,0.9900681913238348,C
0,963,-2.0611718129727845,0.96427208931208,-0.03678906220378092,0.0010254321658303973,-9.821740001655016,1.6827192613516455,0.9980317174239122,C
0,964,-52.351429705910036,8.07523820517985,-0.3071428605489591,0.004133333367365895,-6.4736203631754705,0.2765714285714105,0.9992647661986894,C
0,965,51.632855387658125,-3.4821426688691104,0.09428570778581204,-0.00019999992756043598,-33.32939381567297,0.0012857142857152324,0.9999981773569407,C
0,966,-24.635741130435473,4.985955227339748,-0.1945715256827969,0.00273333440345712,3.967620670665209,2.2321428571428354,0.9907187407187397,C
0,967,1025.6885714310818,-116.65476190504675,4.386857142865483,-0.05266666588417875,22.174328797890436,85.14057142857874,0.952805921651455,C
0,968,679.9685714304399,-76.3614285716357,2.8228571428623725,-0.03319999950754864,13.914942252472088,16.3205714285703,0.9717652804165495,C
0,969,-101.18142857178312,14.043571428614104,-0.5231428571466794,0.006600000096186443,16.62018099809363,28.035571428571583,0.9199194170999743,C
0,970,-7.758571428769649,8.059761904792765,-0.44285714286072175,0.007266666772786922,14.792449738047464,19.45157142857122,0.9833203810803665,C
0,971,804.801428572856,-87.56023809539688,3.1491428571463604,-0.035933332800131404,21.065881535319022,68.21157142857247,0.9200696852656043,C
0,972,707.2157142875395,-75.3326190478132,2.650571428575903,-0.02966666622685381,19.670432642994136,51.600142857140916,0.9052387703506699,C
0,973,-0.09202771166311752,0.14060753611076204,-0.0026985497658448773,2.461435686988409e-05,-33.86968890136187,0.005591419914434771,0.9973157686023087,C
0,974,-0.08786871038508341,0.11871164214202423,-0.0004688537107624506,-1.7655520531863486e-05,-12.879158420318504,0.07681204834584676,0.9638393589007616,C
0,975,2.0203123054533862,-0.21022108801332598,0.011789483685207675,-0.00014349871347179365,-43.617528725853575,0.00016425871662777212,0.9999570481380068,C
0,976,1.0960926988243955,-0.1233944134030731,0.01186822370100524,-0.00020022859376870526,-28.995176265663545,0.012599435826322346,0.9953705533597765,C
0,977,0.8486140315463423,-0.053665481220983025,0.005579671015323662,-7.009818286917653e-05,-12.995294247784734,0.07504848278801171,0.9793217733566821,C
0,978,-1.7564983144515227,0.3851260330452006,-0.013245459868291818,0.0001620610337909711,-15.062379334917583,0.12848149151483726,0.9446491178740355,C
0,979,1.3385243242812237,-0.1528494536964051,0.012536319178214798,-0.00019985716036045208,-5.805359393626322,0.6010159756360889,0.8273164533857963,C
0,980,1.7062173109308143,-0.012635304908569372,0.028164451066266014,-0.0005018204820175515,48.17078657154829,120.59036284149106,0.7148553361801806,C
0,981,558.7781318533672,-97.62406435904268,5.726904679218119,-0.11153438435516405,29.943663979459895,59.881832552088845,0.016701158148053286,C
0,982,9473.884341927802,-1577.2087492014234,87.46998901734302,-1.6150463764936058,-0.10837531276890289,6.105614190807598,0.2505054036637996,C
0,983,-9.835173332854357,3.4428394080808635,-0.30374733434773143,0.008978171474037318,-19.376602081685597,5.702329180587063,0.9516046120109812,C
0,984,-12789.619110180744,2052.9451546166592,-109.70654094949816,1.952646528882123,3.9573860970162507,3.929035112153253,0.16535009443152549,C
0,985,1021.2960173158488,-162.09870327979857,8.557643800145868,-0.14960117067397555,0.18037432072639348,16.37098385609233,0.3714990943072385,C
0,986,-1.9673997502776324,0.5680820088912949,-0.03874740186931359,0.0009074754027777833,-106.98498996061328,0.8802537740601923,0.5623750502702385,C
0,987,3.161023241013462,-0.510378959667415,0.03476732378257415,-0.0006885380226001706,-80.62924649387266,1.7770936572936837,0.4329987141263517,C
0,988,2.6056259190358904,-0.3384798603003451,0.022120639089394812,-0.0004100127899611864,-60.17832873064269,1.4011455236593728,0.35457662142199287,C
0,989,14.32511405834404,-1.4097300117814484,0.08092993819145092,-0.0013177911306342714,20.586194371328705,34.252384431812374,0.29485614137912464,C
0,990,-36.36277585361268,4.701224469589375,-0.15631956378393486,0.0016213758634927027,13.187042318598015,18.488708166188573,0.6035669318543323,C
0,991,-16.76183054357562,2.083127771860646,-0.06425573518031523,0.0005993016518414619,13.444665265419706,18.889925832833978,0.24866611399164096,C
0,992,-30.879798808873346,3.079082560868615,-0.06010866835455389,0.00010343576109331145,22.808982575412216,41.22267755720603,0.5399645872716246,C
0,993,-168.91553296653518,19.54045991379124,-0.6707244351041368,0.007257471426345455,35.70114088666124,120.70325036275273,0.505832290259584,C
0,994,0.6355616433964244,-0.048864620488412364,0.003935786400519434,-5.079680959849726e-05,-29.36186301157435,0.5333475868104671,0.7133234631298426,C
0,995,-1.1369140856912758,0.11685575196995217,0.0018488700057662576,-6.392612954266927e-05,-15.030983224978343,1.7606059643274727,0.7282134138054634,C
0,996,-5.252724979618301,0.67871767128204,-0.023111338145342896,0.0002635959919983728,-26.4742412269945,0.6784484453982627,0.713297345261889,C
0,997,-9.470594187979383,1.185009060449332,-0.04300736741927949,0.0005181880260022151,-43.91220790172747,0.15864112942795916,0.9293204474193215,C
0,998,-5.382092832907698,0.6798886491301096,-0.02198195809365752,0.00026028229330813735,-24.746130443555465,0.7835365615834047,0.8706584900271909,C
0,999,0.011619495534905815,-0.002266780186234426,0.0001815264230428119,-1.1084928240022701e-06,-117.85915578815013,0.00033433859113832275,0.937123176713164,C
0,1000,0.053632370557663275,-0.00916205376421835,0.0006939079598845566,-1.652436778943337e-05,-108.6595435704555,8.581049290209951e-05,0.6309750850398756,C
0,1001,0.021333626701558278,0.016424652289352554,-0.0013698508688071503,2.794900995817571e-05,-123.29310148716971,7.207226757355493e-05,0.9893747379313579,C
0,1002,-0.061501374501187485,0.04045782630590404,-0.002514624370581321,4.5136651343826276e-05,-39.89216429939273,0.0003460265860912521,0.8832694216778767,C
0,1003,0.13675677920401816,0.022622019444585702,-0.0008174846019250732,-1.0035525696585516e-06,-39.58899843426934,0.002155483389695316,0.9480598411761778,C
0,1004,0.368476286910358,-0.07526354636586546,0.011306816074880486,-0.0002922594179773169,-20.75954449792699,0.049712545802892395,0.9192596719395008,C
0,1005,1.2409152283359814,-0.299664192206062,0.028316355990998167,-0.0006354497427927289,-19.18845043778649,0.06459301912781745,0.9536913730059939,C
0,1006,0.2912864993835572,-0.03623067605047618,0.009082312069468147,-0.0002383904929362977,-15.250026123814795,0.2527076089725017,0.8652966507973692,C
0,1007,0.0857720940910761,0.032818692959336045,0.0017356926530021886,-8.144982310763347e-05,-20.668232707618213,0.2222199666789654,0.7685088113224542,C
0,1008,0.31444987976204014,-0.04546244135345349,0.01080130051974978,-0.0002838641784427954,-105.592585747567,0.5771287586589094,0.9277941036600845,C
0,1009,0.547735662417072,-0.09040083306354893,0.010853674788100752,-0.0002486781017463558,-26.50677880061088,0.050608806334348375,0.9554093173182003,C
0,1010,0.713502150902496,-0.17088033603141417,0.013669644890702132,-0.00025323538133567895,-33.71959603353698,0.018060426032177435,0.9797959497621243,C
0,1011,0.6376173164952293,0.25339624479872525,0.015636892782022314,-0.0006828446886422704,13.67960010738965,16.27111671142881,0.7592115802929547,C
0,1012,1.513741403055317,-0.14962373857497416,0.05077507845077653,-0.0013818454971928978,16.972882870598617,40.45917646972855,0.8363874004393274,C
0,1013,2.5535603924187624,-0.41473891673476065,0.0509410100298323,-0.001168265907406641,-3.564576285877912,1.3415528985581882,0.950515751837175,C
0,1014,2.953709276995023,-0.7011385731130827,0.05498339543856693,-0.0010122050844827402,-11.909668674071014,0.40724991795752113,0.9702284944817166,C
0,1015,0.053216324534291044,0.13904809478489566,-0.006408383427049657,0.00011780380320508889,-18.278104803391088,0.07517589349304261,0.8952232697934562,C
0,1016,0.07982453596307425,0.12557017587302927,-0.008307017313466562,0.00017192981416663098,-75.54069556107038,5.386095724206324e-06,0.9999597693040835,C
0,1017,-0.265707790050331,0.047474008965290325,0.00738544527530368,-0.00016311700948275952,-75.01978812124585,0.17873720269526247,0.9859100748492502,C
0,1018,-0.41426368201245156,0.07736843436426896,0.005684950215367511,-0.0001437524226132176,-81.38546172110146,0.12549526796121782,0.9871023730681671,C
0,1019,1.4165292706344346,-0.20642828764292814,0.01371339217125399,-0.00018640524941557465,-109.95811665922554,0.03823962679978215,0.9977354536999361,C
0,1020,0.8172711560892864,-0.11842000833898467,0.006850508337938355,-8.7673054681772e-05,-121.49574757015077,0.013516603768941354,0.9963442054837586,C
0,1021,-0.09723399760949086,0.02079356333863706,-0.0007262992022829611,1.588615723915208e-05,-171.63452355347818,0.0014884653906891202,0.9986256156811033,C
0,1022,-0.21516483891323235,0.039121065484135464,-0.001374333885358347,2.2917539143370408e-05,-165.310823799076,0.002076267795591516,0.9980828045852642,C
0,1023,-0.1537821083894733,0.02580468142894199,-0.0008248201755412694,1.2241591344639522e-05,-157.36210350440638,0.0031548017354932037,0.9892343820410925,C
0,1024,-0.13898983014867156,0.022155864535790888,-0.0006518132811246638,8.379598142615984e-06,-187.23377453253366,0.0006549033841422364,0.9945296371814569,C
0,1025,5.657780899985135,-0.8082572576982221,0.04881904247390578,-0.0007259053024738102,2.2241665379554423,2.291302788065012,0.839796138944171,C
0,1026,1.4818043066389597,-0.35035124296090925,0.039693623537318645,-0.0008997686480304406,6.470085123916112,4.64956495216138,0.579470870821374,C
0,1027,0.3373208704041759,0.14673608561039983,-0.004808607187178773,6.69855361659702e-05,-20.968067798298108,0.04801451919959077,0.9570470565290322,C
0,1028,-0.6650713851431216,0.35348778294081734,-0.01809067412488342,0.00031206790721196453,-12.713405832999307,0.19004871664895628,0.8537628286113991,C
0,1029,7.120754666654321,-0.6671818768508633,0.0638714030135733,-0.0012560340205001147,-4.3014358500452605,0.7722245996252753,0.9751602191776535,C
0,1030,7.724715199984637,-0.7441395434113631,0.04550418604526463,-0.0006656207033708284,4.121358886136617,3.143444846969022,0.8086309403822748,C
0,1031,11.549616066673432,-1.7389601232836398,0.14785267444244088,-0.0030314869940498363,7.4834939169929005,5.505101028057043,0.8881252794542895,C
0,1032,5.99988899998839,-0.5068816412689807,0.04520819618815963,-0.0005681751048230796,-0.4547864843608931,1.4661330969054314,0.986525873289431,C
0,1033,5.30103901191869,0.8477009329350329,0.03470909333130845,-0.002429914521535447,17.49529008740596,29.20406223189815,0.7932373449532355,C
0,1034,4.632772462707077,0.9771605842590909,0.07324898126782442,-0.004024835090363529,-5.187093551911408,0.6662505645881974,0.9971370903992748,C
0,1035,14.263918936540266,0.876497951321641,0.0655815765059562,-0.004680400525041957,0.5914802421649092,1.745439133194168,0.9948287624120683,C
0,1036,5.724134968580807,0.7074021985711498,-0.034934555430866654,-0.00012444360032598105,-9.17650143489363,0.1610786740680691,0.9881835652769931,C
0,1037,22.157216817506562,2.8416352838663013,-0.1339406111135637,0.003082027673380366,6.132076555245513,4.39487414642889,0.9944523376018745,C
0,1038,16.870847666705362,2.539490730161104,-0.031190486192658406,-0.0011659450959224378,-0.11675555887314815,1.551103907898942,0.9975419189158542,C
0,1039,12.010056111136329,1.9548900661395066,-0.04907301603403824,-0.0003001436273388118,3.4579465470967135,2.8144041242520363,0.9872026524770711,C
0,1040,5.645537920646941,-0.3094742656117211,0.08387560634723057,-0.0025089833722078342,0.2988036348934058,1.6623408201910197,0.9656766071782972,C
0,1041,6.09342983017374,-0.13332640973882937,0.10732336458541458,-0.0035420218679287204,0.015036117203832688,1.5855512765847652,0.9862166712743765,C
0,1042,7.047847327793634,-0.26121635727837944,0.10569746206156172,-0.003317611693493393,-4.170183791297955,0.7893033989537355,0.9914818679297155,C
0,1043,1.6684623142871167,-0.09888376285944211,0.09588939885515779,-0.0032002047545011993,10.001278396953412,8.37545888727305,0.9165062703111637,C
0,1044,1.5828552460336516,0.20627046100349866,0.05410235017253828,-0.001976734143099982,1.7127896076900182,2.104106834646761,0.973527910000569,C
0,1045,3.1257914412751164,1.112069344973662,0.0033091212676753523,-0.00021738814709067536,-10.563135963070039,0.2719610219478959,0.9994533570641756,C
0,1046,1.9950468412762299,-0.12307200264901064,0.11523462841084564,-0.0036854887620878587,-4.1485265080286595,0.7921575748789902,0.9952417964699485,C
0,1047,2.7416088134961605,0.9708236808201474,0.011009839918457276,-0.0006008874006351591,0.7955968823044923,1.8058395644054739,0.9948504463160132,C
0,1048,1.7274306158765556,-0.3757233540246254,0.14357638429974995,-0.004415509054913658,0.883238678304501,1.832410993055661,0.990005523629754,C
0,1049,2.2504339904840496,0.9610098269827456,-0.01063367666877868,4.050910953146587e-05,-0.6041446870186569,1.4300871046007388,0.9937744083924278,C
0,1050,2.0004529396869812,1.1667455461373213,-0.05026816717684923,0.0010986295845612575,8.107519149247905,6.108488293523373,0.9588048361515636,C
0,1051,0.9504543444463743,0.545757287405956,-0.018350580557744633,0.0005492700874854853,-3.975463777875147,0.8153391148705345,0.9892936901411491,C
