,ID,A,B,C,D,AIC,BIC,chi-squared
0,865,21108.139997,-212.025197765,0.709292913832,-0.000790636312243,-20.0505883229,-21.6128366732,0.0183031930244
0,866,15783.1791359,-158.396754239,0.52933182401,-0.000589413203935,-26.3081353282,-27.8703836784,0.00523604334241
0,867,-110106.906194,1128.72006985,-3.85610966905,0.00438994606031,29.4941992411,30.7045396131,85.7987997187
0,868,-165094.636394,1689.27056034,-5.75987118888,0.0065439855813,40.6623921911,43.4945929955,132.362320395
0,869,-64842.0861365,660.976412766,-2.24530943103,0.0025412767371,43.8971587248,46.9875136137,150.831171616
0,870,-57298.8483012,576.621951428,-1.93345449585,0.00215966328835,36.95679543,39.7889962344,103.389481415
0,871,63893.5605754,-642.238955398,2.15092527243,-0.00240064156339,0.841985584824,0.00902346173595,1.81985543515
0,872,66920.7959745,-672.953347049,2.2547496245,-0.00251755920127,0.86475852744,0.0317964043527,1.82677580384
0,873,69211.2755322,-695.600468579,2.32929651018,-0.00259924254934,1.33098849799,0.498026374899,1.97438617431
0,874,73335.7436434,-737.05318238,2.46806375597,-0.00275397864886,2.12921982312,1.29625770003,2.25532955503
0,875,71880.8259493,-722.972594526,2.42276404634,-0.00270555684921,1.78389221737,0.950930094278,2.12918974396
0,876,69569.8134778,-699.263992984,2.34176156746,-0.00261337056173,1.44975479089,0.616792667803,2.01385729318
0,877,74358.7980047,-747.552603549,2.50395138768,-0.00279483864402,1.84784189965,1.01487977656,2.15200461289
0,878,2451.42938102,-25.1954054997,0.085856518358,-9.74391650816e-05,-43.9089692064,-45.4712175567,0.00015495808006
0,879,-3988.2141117,35.5336230601,-0.104882135737,0.000102088473834,-9.09117318956,-9.30753259334,0.609152872331
0,880,9694.17933713,-98.9161213038,0.335759652775,-0.000379551721508,-26.7844238118,-24.8447972127,0.661136249182
0,881,8431.86210458,-86.3558073935,0.294167713774,-0.000333731541776,-15.0930557083,-15.9260178314,0.127826276875
0,882,8476.31428616,-86.6092304267,0.294315025536,-0.000333053162549,-17.0869987205,-17.3033581242,0.194378729127
0,883,4118.00899571,-42.4387048867,0.145299775674,-0.000165697160054,-21.1744101426,-22.0073722656,0.0463913517789
0,884,39777.5388384,-410.482978897,1.41100407358,-0.00161606744788,2.33553524198,2.1191758382,3.11646983443
0,885,70090.3795911,-704.46551632,2.35910584887,-0.00263263337262,1.84641620993,1.01345408685,2.15149332517
0,886,81503.9708984,-827.571963992,2.8000305835,-0.00315725735603,-6.8125037148,-8.37475206506,0.258447466379
0,887,25075.0762946,-256.292345896,0.872323514075,-0.000989147450637,4.8419906631,5.15975682982,5.39078155085
0,888,79638.2415053,-801.1787112,2.68544817795,-0.00299947454079,3.0616691606,2.22870703751,2.63452876537
0,889,78673.5167665,-798.572687368,2.70104034921,-0.00304467544769,-7.12665830019,-8.68890665045,0.242708596258
0,890,38087.0002432,-394.82691391,1.36354842747,-0.00156929391058,3.518823375,3.30246397122,3.69042659499
0,891,53409.3120883,-537.288265399,1.80076082413,-0.00201120577845,-1.61619745342,-2.44915957651,1.20811330864
0,892,39969.4054329,-399.250663483,1.32836714952,-0.0014725253072,-2.06402644457,-2.28038584834,1.66228321083
0,893,78039.4608794,-792.53922247,2.68204343175,-0.0030248985256,-6.6574403262,-8.21968867646,0.266588194795
0,894,46774.1832544,-483.299700256,1.66333748414,-0.0019072343887,8.70211293328,8.4857535295,7.73853193141
0,895,74173.617244,-745.753067296,2.49817477324,-0.00278867827678,2.55751649545,1.72455437236,2.42220646009
0,896,61555.0615439,-608.881463789,2.00668689933,-0.00220385664207,-1.28119579724,-2.11415792033,1.27748525764
0,897,80603.0733976,-818.188081646,2.76747424896,-0.00311963137983,-7.40877118082,-8.97101953109,0.229393519669
0,898,-14702.3431188,147.132096839,-0.490422126869,0.000543988143521,-13.7637155366,-14.5966776597,0.15952949479
0,899,1792.04699424,-18.7760837624,0.0651320931483,-7.52602608066e-05,-40.3149719031,-41.1479340262,0.00190983992764
0,900,2504.6306522,-26.0217346893,0.0896592785619,-0.000102911839487,-36.9700874571,-37.8030495801,0.0033350916893
0,901,1774.18930428,-18.630894594,0.0647712822486,-7.50051760094e-05,-29.5192203344,-30.3521824575,0.0115456802091
0,902,-1836.51047368,17.7480682388,-0.0573353960411,6.15339949737e-05,-47.9840011729,-47.6662350062,0.00730965936402
0,903,5964.72145782,-60.8080448806,0.206014800087,-0.00023238023903,-19.1434921037,-18.825725937,0.26887868902
0,904,5296.5410044,-53.8183900319,0.181673481459,-0.000204174888554,-19.9054519659,-19.5876857991,0.244451108804
0,905,2562.20877997,-26.3084096811,0.0895323303537,-0.000101434083786,-44.3769634506,-44.0591972839,0.0114739171943
0,906,285.829056815,-3.96677457339,0.0164973660462,-2.19344721649e-05,-44.7279957212,-43.5176553493,0.0512923080225
0,907,1473.15956914,-15.4819832944,0.0536893761587,-6.19076904943e-05,-47.0209420423,-45.8106016703,0.0407822185983
0,908,-4990.31372457,48.6185223375,-0.158097500505,0.000171192102223,-48.3868170985,-48.0690509318,0.00695071605208
0,909,980.7701142,-10.7276104152,0.0384123675798,-4.55813582078e-05,-57.8101959569,-55.8705693577,0.0498231099876
0,910,-2599.64619816,25.1486713112,-0.0813119404396,8.74650670757e-05,-49.5185620053,-47.9269809142,0.05895004377
0,911,1470.83224416,-15.5056040315,0.0539424353201,-6.24019661789e-05,-49.3162717927,-48.1059314207,0.0324179795318
0,912,-407.998501977,3.58367419348,-0.010649445975,1.03721794416e-05,-48.8747047536,-48.0858064442,0.0162090255049
0,913,13744.4309772,-141.501928307,0.484902438493,-0.000553540202558,-39.3204627566,-37.3808361574,0.232592973796
0,914,12540.4711326,-129.635057077,0.446027222216,-0.00051122299658,-21.3899979325,-22.2229600556,0.044754041767
0,915,11406.6038427,-117.915466697,0.405672928095,-0.000464936100196,-26.1820135948,-27.0149757179,0.0201360649302
0,916,6206.87721937,-64.8234898486,0.225104972339,-0.000260383986604,-28.5217682221,-29.3547303452,0.0136338187361
0,917,8608.19657719,-87.4090636665,0.295228283194,-0.000332092009596,-46.5811185037,-42.5981894094,1.30561781261
0,918,7155.38277606,-72.4426161334,0.243846470558,-0.00027330614172,-28.1532261633,-26.2135995642,0.589864637036
0,919,6640.60226919,-67.7707699773,0.229963316486,-0.000259880468577,-21.8550294786,-21.0661311693,0.326279494351
0,920,9859.79815214,-98.75065486,0.328885048226,-0.000364739816549,-59.1966485074,-54.8324786939,1.03732920656
0,921,10443.4717477,-104.748025262,0.349414956021,-0.000388127635934,-45.8834751961,-41.5193053826,1.89988542327
0,922,10920.6491289,-109.422961662,0.364660309881,-0.000404679371938,-63.6550098385,-59.290840025,0.847043313248
0,923,11304.0214721,-113.539069871,0.379322500588,-0.000422016050569,-53.4866299553,-49.1224601419,1.34473321095
0,924,10281.4166381,-103.115473912,0.343937088233,-0.000382006097094,-48.4735650689,-44.1093952555,1.68887431796
0,925,1221.94549494,-13.219161577,0.0470454438292,-5.56011902118e-05,-76.1241317699,-74.5325506787,0.00524881432932
0,926,-1612.08378016,15.2003757321,-0.0478591069246,4.9942294488e-05,-58.8551355198,-57.2635544286,0.0252269018559
0,927,-2005.83965442,19.1953400141,-0.0613577241159,6.51309212746e-05,-54.033192355,-52.4416112638,0.0391057466212
0,928,-2944.89745133,28.6822657539,-0.0932783004265,0.000100900560831,-47.9728434611,-46.3812623699,0.0678439514999
0,929,-3239.94533014,31.239065481,-0.100459449881,0.000107353189179,-32.1299180147,-30.5383369235,0.286424846771
0,930,5088.03902278,-51.4527402612,0.172911235549,-0.000193514984048,-41.2204334295,-39.6288523383,0.12534446842
0,931,5636.08156735,-57.07846689,0.192153637958,-0.000215431920563,-44.5203939752,-42.928812884,0.0928577991251
0,932,5134.20292392,-52.078534494,0.175569883021,-0.00019711886546,-50.3228237877,-48.7312426965,0.0547937240078
0,933,4900.20759667,-49.6018405429,0.166856809147,-0.000186928339114,-46.4420170827,-44.8504359915,0.0779740650103
0,934,4562.54839947,-46.3966269827,0.156767121596,-0.000176403428394,-53.1770876149,-51.5855065237,0.0422708250199
0,935,8706.23795231,-88.4274850885,0.298956863335,-0.000336793102867,-37.1826166882,-33.849763312,1.19173754305
0,936,1839.2990223,-19.6828516876,0.0697199743683,-8.2191411208e-05,-61.5832688329,-59.0270395144,0.0971813791453
0,937,9188.69782085,-92.8075168596,0.312036920541,-0.000349579811832,-24.156707214,-20.8238538378,2.56418921071
0,938,9591.60021506,-96.7975482429,0.325205105855,-0.000364058832219,-31.0637101509,-27.7308567746,1.70804260778
0,939,8950.90669739,-90.2584663183,0.302930743628,-0.000338752573745,-12.071485795,-11.7537196282,0.650838216714
0,940,7483.47219999,-75.028984147,0.250252273516,-0.000278025622474,-8.08854204726,-7.29964373792,1.50622842471
0,941,9272.95725931,-93.304319655,0.312466457807,-0.000348627716051,-9.57913179454,-9.26136562782,0.888740548396
0,942,6667.4537932,-66.6270068895,0.221468784575,-0.000245221919236,-9.29413778969,-8.50523948035,1.31739158789
0,943,9966.62508505,-100.694019334,0.338609790218,-0.00037935844308,-10.1524822813,-9.83471611461,0.82727447761
0,944,10499.452796,-105.640170187,0.353757159303,-0.000394637137299,-10.5333253348,-10.215559168,0.788814475029
0,945,10177.0177259,-102.928875472,0.346507632879,-0.000388637533221,-9.60202697146,-9.28426080474,0.886200700509
0,946,7266.84142781,-72.9273823706,0.243457648937,-0.000270722354259,-8.71765510748,-7.92875679814,1.40453648322
0,947,17672.397826,-179.378491586,0.606310362088,-0.000682788485071,-7.15300363925,-7.36936304303,0.803478657116
0,948,8295.96584066,-83.3958475518,0.278922988781,-0.000310707682676,-10.1858529152,-9.39695460585,1.19312301694
0,949,10988.2220352,-110.917735969,0.372687049444,-0.000417169162231,-9.57149954305,-9.25373337633,0.889588839401
0,950,11399.7957261,-114.847835408,0.385130735928,-0.00043022772618,-7.45318218399,-7.13541601727,1.15927379315
0,951,18746.9488906,-190.430130754,0.64415663111,-0.000725952789177,-7.91715181272,-8.1335112165,0.720385580868
0,952,10933.4113771,-110.270567431,0.370183744764,-0.000413999791601,-10.8161906554,-10.4984244887,0.761410769919
0,953,19886.8461001,-202.135662765,0.68419357145,-0.000771558516757,-6.75439624494,-6.97075564872,0.85055964261
0,954,12994.1777762,-131.446284115,0.442619249883,-0.000496485856504,-10.8742067479,-10.5564405812,0.755908983829
0,955,33026.7827579,-329.739962254,1.09637021532,-0.00121441619073,1.68599218717,0.853030064087,2.09473034976
0,956,47636.3199043,-477.952348068,1.59727335429,-0.0017783735574,-1.62436926296,-2.45733138605,1.20646901666
0,957,35047.3114784,-351.004622151,1.17082838843,-0.00130118071511,-5.08596303236,-5.91892515545,0.677575448385
0,958,37336.051632,-374.469096183,1.25096134833,-0.00139233510128,-4.65139567985,-5.48435780293,0.728471717217
0,959,7219.93949795,-74.0241285343,0.252661134192,-0.000287302478882,-21.5188992629,-18.9626699444,1.69989166936
0,960,9950.2833335,-101.54092174,0.344966197835,-0.00039032649971,-8.74244095593,-6.18621163747,4.23409110478
0,961,10012.4825609,-102.442930202,0.348925912705,-0.000395817860816,-8.4708240283,-5.91459470984,4.31703964081
0,962,9914.8474912,-102.452891795,0.352406740797,-0.000403674280162,-4.14367643677,-1.58744711831,5.88055926125
0,963,12027.028509,-123.72660582,0.423708355057,-0.000483155533153,2.12667341537,4.68290273383,9.20304126897
0,964,15268.6652627,-156.283668284,0.532449204562,-0.000604022571264,5.84532682916,8.40155614762,12.0029458016
0,965,17199.320795,-175.935173279,0.598956795503,-0.0006789274402,8.90932940034,11.4655587188,14.939510722
0,966,19317.3845908,-197.333128209,0.670911760033,-0.000759489518593,4.66271944831,7.21894876677,11.0306763151
0,967,13917.0380593,-141.505119489,0.478935822947,-0.000539793991565,1.57122514474,3.83102257459,7.92821737068
0,968,21168.8242774,-216.499424597,0.736966932253,-0.000835253233705,16.016939024,18.2767364539,24.0861497155
0,969,34546.8943428,-345.867293512,1.15382104951,-0.00128301951864,-19.2672654301,-20.8295137804,0.0214074738289
0,970,45605.1136695,-455.349036304,1.51490883543,-0.00167973144098,-12.1644960711,-13.7267444214,0.0886143649589
0,971,39220.9901045,-392.429206551,1.30835514387,-0.00145389709434,-14.672233221,-16.2344815713,0.0536642233272
0,972,33221.3184809,-332.818317489,1.11104736161,-0.00123632576568,-16.7898719417,-18.352120292,0.0351357384902
0,973,43179.1268303,-431.479090486,1.43668982692,-0.0015943726024,-13.4830340677,-15.045282418,0.0680733893179
0,974,38454.3524396,-384.99219162,1.28435931693,-0.0014281392216,-14.9583645111,-16.5206128614,0.0506794391652
0,975,35499.5212,-354.431030445,1.17910286564,-0.00130742840192,-16.1862856852,-17.7485340354,0.0396438589406
0,976,41604.9419578,-415.43002093,1.38217271554,-0.00153267579368,-12.512850523,-14.0750988733,0.0826506829023
0,977,38432.8304512,-384.302422568,1.28045233481,-0.00142199200072,-15.3275000073,-16.8897483575,0.0470726988145
0,978,36720.7107132,-367.212762944,1.22362165191,-0.0013590245104,-15.0415802775,-16.6038286278,0.0498429536775
0,979,40899.332837,-408.884209766,1.36208179369,-0.00151230544675,-13.1579493818,-14.7201977321,0.0726463621447
0,980,37109.2492611,-370.930919472,1.2354367714,-0.00137149618857,-13.996050103,-15.5582984532,0.0614352129034
0,981,47647.2638241,-475.678521387,1.58232555359,-0.00175421631972,-11.1658954856,-12.7281438358,0.108203541216
0,982,39618.7862922,-396.359618652,1.32129499989,-0.00146808715213,-14.8158610197,-16.37810937,0.0521446187121
0,983,45258.9838202,-451.970647841,1.50392148226,-0.00166783634036,-12.1522418375,-13.7144901877,0.0888318115412
0,984,47597.4488167,-475.201267516,1.5808061306,-0.00175260909169,-10.9263199654,-12.4885683157,0.113514342927
0,985,35857.8627238,-358.271199695,1.19276573018,-0.00132357275545,-12.7699260379,-14.3321743881,0.078508585155
0,986,47042.9058222,-470.438073943,1.5675693654,-0.00174087699095,-12.1585640325,-13.7208123828,0.0887195601155
0,987,48718.6542433,-486.469258306,1.61853763488,-0.00179470855148,-11.850940677,-13.4131890273,0.0943494135404
0,988,45439.3352306,-454.967210344,1.51792151494,-0.00168789652667,-14.8013560537,-16.363604404,0.0522961095271
0,989,46593.9752019,-465.893335115,1.55223486469,-0.00172363724029,-10.476577255,-12.0388256053,0.124198083722
0,990,46917.5296487,-469.324175394,1.56433698255,-0.00173782740962,-13.3930902116,-14.9553385619,0.069309026421
0,991,45019.0877211,-449.825230725,1.49762057329,-0.00166179460093,-11.8077562512,-13.3700046014,0.0951678277792
0,992,49206.9226704,-491.792578947,1.63776132293,-0.00181772285613,-10.0863795498,-11.6486279,0.13427867189
0,993,74433.8599563,-742.864206968,2.47025810685,-0.00273737941938,-7.23886165744,-8.8011100077,0.237322709863
0,994,68247.5529091,-681.050609885,2.26445336959,-0.00250907248874,-8.03297328659,-9.59522163686,0.202471378152
0,995,69288.8936829,-691.310908756,2.29812729013,-0.00254587976608,-9.55344402935,-11.1156923796,0.149381641788
0,996,72528.627323,-723.702491911,2.40605082225,-0.00266569082024,-8.49546120975,-10.05770956,0.184583317971
0,997,70324.1383833,-701.712095582,2.33294994731,-0.00258472659092,-8.50394862676,-10.066196977,0.184270256636
0,998,71279.1076704,-711.408880538,2.36576382291,-0.00262172381713,-7.68268530662,-9.24493365688,0.217164716996
0,999,68292.2701737,-681.722495075,2.26746210129,-0.00251327905186,-8.35420359873,-9.916451949,0.189872438747
0,1000,61040.1383598,-608.828375689,2.02331349356,-0.00224080123576,-8.8515330719,-10.4137814222,0.171895473013
0,1001,64595.1125387,-644.153905555,2.14026700353,-0.00236979819417,-8.24795228063,-9.81020063089,0.193950454116
0,1002,66727.047024,-665.972920145,2.21466048018,-0.00245429404047,-7.63163804085,-9.19388639112,0.219393206473
0,1003,61615.0587608,-614.496148219,2.04192202185,-0.00226114937472,-9.24268463181,-10.8049329821,0.158960582877
0,1004,63644.1818253,-634.689759454,2.10889256797,-0.00233514637757,-9.07274633395,-10.6349946842,0.16445614265
0,1005,34545.3465753,-345.870781599,1.15389666964,-0.00128317545692,-19.3588501448,-20.9210984951,0.0210189237406
0,1006,45516.0256754,-454.447323247,1.51186773138,-0.00167631395716,-12.1771914076,-13.7394397578,0.0883896525244
0,1007,39106.9669123,-391.254982432,1.30432791963,-0.00144929703719,-14.6357212812,-16.1979696315,0.0540575346136
0,1008,33233.1024247,-332.923899947,1.11135784442,-0.00123662399931,-16.6512889897,-18.2135373399,0.0361232027194
0,1009,43173.3542625,-431.42408001,1.4365157112,-0.00159418959106,-13.4329173184,-14.9951656687,0.068759143752
0,1010,38454.3524396,-384.99219162,1.28435931693,-0.0014281392216,-14.9583645111,-16.5206128614,0.0506794391652
0,1011,35501.997321,-354.455955817,1.17918647491,-0.00130752185855,-16.1864563002,-17.7487046505,0.0396425061959
0,1012,41688.1823006,-416.266386798,1.38497280809,-0.0015357994631,-12.4773182346,-14.0395665849,0.0832401284367
0,1013,38421.0508545,-384.188395133,1.28008513232,-0.00142159863838,-15.2391472391,-16.8013955894,0.0479118921323
0,1014,36711.7673027,-367.118771692,1.22329305115,-0.00135864232655,-15.1164143159,-16.6786626662,0.0491025185719
0,1015,40998.0671508,-409.880697319,1.36543293271,-0.0015160606175,-13.2055283625,-14.7677767128,0.0719583528425
0,1016,37250.696133,-372.358384589,1.24023692603,-0.00137687465193,-14.0680543803,-15.6303027306,0.0605568331715
0,1017,67108.8115754,-674.392644928,2.25803389963,-0.00251947489573,0.786854974012,-0.0461071490756,1.80321039955
0,1018,76622.1694847,-770.257621249,2.57983045206,-0.00287930467655,1.84820290696,1.01524078387,2.15213409836
0,1019,85398.8186237,-858.43678348,2.87489696629,-0.00320818590746,3.99100022622,3.15803810313,3.07588553993
0,1020,84195.4212297,-846.118335003,2.83288433649,-0.00316045737425,4.22413364699,3.3911715239,3.19775311108
0,1021,-340534095.005,3511604.67535,-12065.8642669,13.8139931992,22.7523167852,21.9193546621,70.138996214
0,1022,9163.20749648,-93.6128882089,0.318097508428,-0.000360009100531,-71.9293455037,-69.9897189045,0.0153617881475
0,1023,19867.1779755,-205.433601907,0.707283323057,-0.000811315446412,-52.3016579609,-51.0913175889,0.0240509519019
0,1024,-575.435318567,4.44975509888,-0.010954395423,7.90248713505e-06,-68.9307142842,-64.5665444708,0.666437980687
0,1025,2583.74615437,-26.056916096,0.0870139679459,-9.6720450906e-05,-47.8760931365,-46.6657527645,0.037439678269
0,1026,3873.66225479,-40.1473507304,0.13786580734,-0.000157398418308,-39.5654117346,-37.3056143048,0.334898268874
0,1027,5641.23002011,-56.2540252099,0.186274952995,-0.000205296374341,-197.570730405,-189.614794218,1.19975655899
0,1028,27.79349713,-2.21209006703,0.0136414821353,-2.23575477513e-05,-11.1363453566,-10.8185791899,0.731541280165
0,1029,-22792.5810482,226.49504744,-0.749925037479,0.000827522099535,-5.84235032047,-6.05870972425,0.968924613703
0,1030,98760.7257639,-1025.92422424,3.5514768906,-0.00409746753211,-9.41746650975,-8.6285682004,1.29946224435
0,1031,3983.79306111,-44.5320604831,0.16484596334,-0.000202778810489,-21.4532569949,-21.6696163987,0.1041734487
0,1032,11743.3256304,-124.372832224,0.438371683276,-0.000514773893663,-25.1903818736,-25.4067412773,0.0610798670223
0,1033,18640.885007,-194.393255954,0.674943528691,-0.000780779986255,-15.7049969989,-15.9213564027,0.236805063388
0,1034,18352.9011493,-191.576058412,0.665780247951,-0.000770885931861,-13.5419569105,-13.7583163143,0.322545113168
0,1035,18412.7881969,-191.157682125,0.660720688553,-0.000760864733643,-8.2340059673,-8.45036537108,0.688504406589
0,1036,12009.1558869,-122.528478366,0.416186975741,-0.000471053528119,-28.1418289855,-28.9747911086,0.01452507671
0,1037,3959.95736327,-40.7994942982,0.139640900818,-0.000159216036388,-36.1845564188,-36.4009158226,0.012699796118
0,1038,11442.4613783,-116.444679386,0.394459453422,-0.000445245936975,-34.0114229212,-34.8443850443,0.0054608853466
0,1039,6393.09724656,-65.6374154205,0.224088689621,-0.000254857486905,-27.3425860139,-27.5589454177,0.0449128780064
0,1040,8876.34047433,-89.3111700668,0.298868943719,-0.000333153561878,-55.4404641602,-53.5008375611,0.0607007820651
0,1041,6689.03659294,-68.3091675694,0.231934327298,-0.000262254867323,-93.5648970409,-89.0229201771,0.277934203099
0,1042,360668.245571,-3711.90949626,12.7302248804,-0.0145491396453,-20.4244529697,-19.6355546603,0.382491834044
0,1043,27229.663058,-272.680021554,0.909319895433,-0.0010102952657,-11.1152920001,-9.90495162816,1.47854115118
0,1044,32961.6353312,-329.144757488,1.09468707566,-0.0012130874713,-31.9694590098,-27.9865299156,2.71084209575
0,1045,3085.52336347,-33.577161928,0.120792553806,-0.000144288263899,-21.4618103575,-21.6781697613,0.104046235969
0,1046,-2280.29296505,20.6331504653,-0.0615778636151,5.99788820685e-05,-8.21933845385,-8.43569785763,0.689948583044
0,1047,12542.0703403,-131.710704498,0.460040787676,-0.000534961060096,-10.6795008341,-10.8958602378,0.485493213318
0,1048,2221.55657372,-24.9676054466,0.0921084144165,-0.000112314723738,-19.8142610843,-20.0306204881,0.131656934571
0,1049,-7222.63676159,72.1447164575,-0.240515258268,0.00026724265729,-9.25337380858,-8.46447549924,1.32337202422
0,1050,-7102.89012607,70.8363300382,-0.235789333324,0.000261580827279,-8.4638691139,-7.67497080455,1.44470592234
0,1051,5220.65531339,-55.0232351255,0.19250384662,-0.000223998296613,-8.26118365085,-9.09414577394,0.39914209171
0,1052,1913.22983062,-20.9037918843,0.0753535001693,-9.0114921603e-05,-24.1486728527,-24.3650322565,0.070880678421
0,1053,-8663.29775125,85.7028337851,-0.282618487047,0.000310344885065,-1.97738036042,-0.767039988439,3.68712513043
0,1054,-10777.1917469,106.323575228,-0.34941641577,0.000382174810954,7.89573073008,9.10607110206,9.89627244965
0,1055,38611.5539004,-390.545547112,1.31576185062,-0.0014768288187,1.16552211336,0.332559990274,1.92068102075
0,1056,8122.86632791,-84.4293709909,0.291863636339,-0.000335921850146,-24.6981719652,-25.5311340883,0.0257856831357
0,1057,-160012.307021,1645.53873857,-5.64011144051,0.00644263200467,26.8822144382,28.0925548102,66.0760622517
0,1058,14990.4805776,-153.178985383,0.520645936533,-0.000589348288524,-34.5224255939,-34.7387849977,0.0161034446147
0,1059,-4930.76395512,43.7766057679,-0.12661169059,0.000117515906027,-5.19540157311,-6.0283636962,0.665328665696
0,1060,1336.46942162,-15.5816957566,0.059047335235,-7.38397572206e-05,-39.423781736,-40.2567438591,0.00221566176817
0,1061,5778.18356394,-62.3723125646,0.223131131881,-0.000265371606865,-11.0310467672,-11.8640088903,0.251558010336
0,1062,22460.7075862,-231.999448136,0.797746805204,-0.000913845171894,-29.4759036114,-28.2655632395,0.235744834613
0,1063,26003.7588578,-268.584969476,0.923625522292,-0.00105814994086,-32.0493393078,-30.8389989359,0.18225493363
0,1064,12486120779.8,-1250568.97851,-56679.8302511,-266.937567454,15.5896956464,14.7567335233,21.2574780909
0,1065,1341154939.16,-4468861.03357,14576.8430099,-49.2216446405,16.050683464,15.2177213409,22.9550979919
0,1066,9723502174.95,-30877989.6232,118309.274212,-492.618295609,16.725248482,15.8922863589,25.6865510521
0,1067,300411418.664,2934588.74878,8460.09639406,-84.4846533122,16.7357002104,15.9027380873,25.7313348557
0,1068,24408.4926294,-249.910933306,0.852288616574,-0.000968620722054,-22.1854594078,-23.0184215309,0.0391971816255
0,1069,-677.841942061,5.11007293432,-0.0119117844277,7.64572306486e-06,-23.5910330976,-21.6514064984,0.862707618728
0,1070,-2128.34863745,18.6821750551,-0.0539794331606,5.08115618709e-05,-10.3557157048,-8.76413461362,2.07340844535
0,1071,2963.0026136,-29.4379186781,0.0969811133242,-0.000106318751599,-40.397076585,-38.4574499859,0.212633965019
0,1072,2068.87339039,-20.9254583883,0.070085096816,-7.81284781884e-05,-142.680299687,-138.316129874,0.0233289062005
0,1073,4819.4599196,-48.0097953243,0.158886079048,-0.000175063292369,-27.2602209303,-26.9424547636,0.0974821422064
0,1074,-1060.52945927,8.51321957678,-0.0219601556245,1.7508884451e-05,-19.9029809811,-19.5852148144,0.244526624837
0,1075,1355.59214772,-14.2242406816,0.0491334612976,-5.634316858e-05,-50.307760077,-48.0479626471,0.146568415996
0,1076,-3184.09929841,29.3360157116,-0.0897991785647,9.09176322347e-05,-36.321040634,-31.9568708205,2.9342435836
0,1077,718.775322041,-7.78569752325,0.0275160240301,-3.22036608762e-05,-64.5280944405,-61.6958936361,0.119175736857
0,1078,721.432271464,-7.68032228893,0.0267138853663,-3.08065742373e-05,-56.5750972357,-54.9835161445,0.0310372211566
0,1079,172.026308013,-2.50959579971,0.0105920863274,-1.41658183441e-05,-58.3382550117,-56.0784575819,0.0790248170679
0,1080,1583.88505666,-15.9268755209,0.0529355150902,-5.85368501598e-05,-76.9857642852,-74.7259668554,0.0188278687585
0,1081,54418.5231346,-555.28043297,1.88765953177,-0.00213829674787,-1.49901346246,-2.33197558555,1.23194048808
0,1082,66850.5407058,-675.337480146,2.27164918422,-0.00254540283622,11.4907475446,9.92849919432,10.0501486089
0,1083,69573.2664979,-702.233344303,2.36001845064,-0.00264199749208,11.6805486854,10.1183003351,10.4389880691
0,1084,-115172.486902,1161.59620764,-3.90389472417,0.00437145920988,22.2442739918,22.027914588,53.5602095683
0,1085,-114004.938211,1150.74584703,-3.87064482501,0.00433794654499,21.3522574806,21.1358980768,47.1519564987
0,1086,-111055.497942,1120.514764,-3.76744165934,0.0042206044122,21.136565716,20.9202063122,45.7212141229
0,1087,-114304.139524,1153.20386752,-3.87701494414,0.00434293431574,22.4486385872,22.2322791834,55.1469464346
0,1088,-115219.912179,1162.7945861,-3.91048068548,0.00438184183357,21.2243146447,21.0079552409,46.2979625831
0,1089,-112303.037674,1133.17970131,-3.81032057548,0.00426900050835,20.9797045218,20.763345118,44.7080534547
0,1090,-110673.66056,1116.18011961,-3.75118392321,0.00420042509198,22.2179921053,22.0016327016,53.3594918435
0,1091,-111773.06048,1128.22755478,-3.7949683264,0.00425323186748,21.3242635166,21.1079041128,46.9637658821
0,1092,-108420.336725,1093.85564886,-3.67759063772,0.00411971160054,20.9166620024,20.7003025986,44.3072170984
0,1093,-117360.33655,1182.2495485,-3.96842262181,0.00443806345141,23.3036037737,23.0872443699,62.3110800303
0,1094,-114011.360982,1148.97078072,-3.85834705219,0.00431687523234,23.5337095004,23.3173500966,64.3934233665
0,1095,-113794.967345,1147.99308801,-3.85921794963,0.00432262835047,21.4763244039,21.2599650001,47.9951205058
0,1096,-240857.565043,2451.56087479,-8.31534078587,0.00939822117284,21.2867754945,20.4538133714,54.938921592
0,1097,-115166.070994,1162.30945996,-3.90904860957,0.0043804412301,21.0164244304,20.8000650267,44.9431947475
0,1098,-109907.642666,1109.27143692,-3.73081181454,0.00418087599077,21.0210323111,20.8046729073,44.9727891839
0,1099,-125914.249018,1268.74950664,-4.25990765736,0.00476540174304,22.905693505,22.6893341012,58.8678402433
0,1100,-116898.993345,1178.9860265,-3.96233176849,0.00443696937523,21.8932803598,21.676920956,50.940815893
0,1101,-108860.318154,1097.19863014,-3.68511897387,0.00412395471511,20.7022400471,20.4858806434,42.9705875022
0,1102,-223078.73696,2274.58014733,-7.7288296469,0.00875122179868,20.2185715875,19.3856094644,45.979151576
0,1103,-114564.602626,1156.56512379,-3.89078760977,0.00436114952061,21.7136592404,21.4972998366,49.6502947113
0,1104,-111069.446716,1121.08109625,-3.77080881105,0.00422603953549,20.8543160956,20.6379566919,43.9143444633
0,1105,-222560.559111,2267.8337942,-7.70095813626,0.00871405802858,19.7703591657,18.9373970426,42.6695690201
0,1106,-113071.09019,1140.51509653,-3.83340076457,0.00429284217447,23.0184034522,22.8020440484,59.823368159
