,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Sources,Notes
308,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.733045,log(h-1),0.00013346,s^-1,37.209,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
309,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.743223,log(h-1),0.00013211,s^-1,35.1691,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
310,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.8177260000000001,log(h-1),0.00012262,s^-1,33.0608,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
311,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.913731,log(h-1),0.0001114,s^-1,31.1491,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
312,MTD5269,Haloterrigena turkmenica,log Growth Rate,-0.956046,log(h-1),0.00010678,s^-1,28.9763,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
313,MTD5269,Haloterrigena turkmenica,log Growth Rate,-1.08958,log(h-1),9.34e-05,s^-1,27.063,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
314,MTD5269,Haloterrigena turkmenica,log Growth Rate,-1.22307,log(h-1),8.18e-05,s^-1,24.9524,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
315,MTD5269,Haloterrigena turkmenica,log Growth Rate,-1.38342,log(h-1),6.96e-05,s^-1,23.038,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,turkmenica,,,Haloterrigena turkmenica,1.7700000000000002e-18,4.19e-18,2.98e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
316,MTD5270,Natrialba asiatica,log Growth Rate,-0.8739309999999999,log(h-1),0.00011592,s^-1,51.2284,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
317,MTD5270,Natrialba asiatica,log Growth Rate,-0.778459,log(h-1),0.00012753,s^-1,49.1735,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
318,MTD5270,Natrialba asiatica,log Growth Rate,-0.645754,log(h-1),0.00014563,s^-1,47.1178,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
319,MTD5270,Natrialba asiatica,log Growth Rate,-0.571542,log(h-1),0.00015685,s^-1,45.1957,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
320,MTD5270,Natrialba asiatica,log Growth Rate,-0.6090399999999999,log(h-1),0.00015108,s^-1,43.2097,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
321,MTD5270,Natrialba asiatica,log Growth Rate,-0.646564,log(h-1),0.00014551,s^-1,41.0251,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
322,MTD5270,Natrialba asiatica,log Growth Rate,-0.705321,log(h-1),0.00013721,s^-1,39.172,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
323,MTD5270,Natrialba asiatica,log Growth Rate,-0.758768,log(h-1),0.00013007,s^-1,37.2525,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
324,MTD5270,Natrialba asiatica,log Growth Rate,-0.8228620000000001,log(h-1),0.00012199,s^-1,35.2671,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
325,MTD5270,Natrialba asiatica,log Growth Rate,-0.871024,log(h-1),0.00011626,s^-1,33.0827,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
326,MTD5270,Natrialba asiatica,log Growth Rate,-0.929808,log(h-1),0.00010962,s^-1,31.0309,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
327,MTD5270,Natrialba asiatica,log Growth Rate,-1.05772,log(h-1),9.65e-05,s^-1,29.113000000000003,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
328,MTD5270,Natrialba asiatica,log Growth Rate,-1.19097,log(h-1),8.44e-05,s^-1,27.0628,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
329,MTD5270,Natrialba asiatica,log Growth Rate,-1.2923,log(h-1),7.63e-05,s^-1,25.0781,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
330,MTD5270,Natrialba asiatica,log Growth Rate,-1.45746,log(h-1),6.47e-05,s^-1,23.0948,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,asiatica,,,Natrialba asiatica,1.64e-19,9.490000000000001e-19,5.56e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
331,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.726287,log(h-1),0.00013436,s^-1,57.1169,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
332,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.552846,log(h-1),0.00015981,s^-1,55.2338,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
333,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.444444,log(h-1),0.00017811,s^-1,53.0909,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
334,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.411924,log(h-1),0.00018399,s^-1,51.2078,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
335,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.466125,log(h-1),0.00017429,s^-1,49.2597,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
336,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.525745,log(h-1),0.00016419999999999998,s^-1,47.0519,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
337,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.579946,log(h-1),0.00015554,s^-1,45.2338,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
338,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.650406,log(h-1),0.00014495,s^-1,43.2857,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
339,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.704607,log(h-1),0.00013731,s^-1,41.0779,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
340,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.7371270000000001,log(h-1),0.00013291,s^-1,39.2597,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
341,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.802168,log(h-1),0.00012454,s^-1,37.2468,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
342,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.8726290000000001,log(h-1),0.00011607,s^-1,35.1039,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
343,MTD5271,Natrinema pellirubrum,log Growth Rate,-0.95935,log(h-1),0.00010643,s^-1,33.026,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
344,MTD5271,Natrinema pellirubrum,log Growth Rate,-1.03523,log(h-1),9.87e-05,s^-1,31.013,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
345,MTD5271,Natrinema pellirubrum,log Growth Rate,-1.11111,log(h-1),9.14e-05,s^-1,29.1299,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
346,MTD5271,Natrinema pellirubrum,log Growth Rate,-1.21951,log(h-1),8.2e-05,s^-1,26.987,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
347,MTD5271,Natrinema pellirubrum,log Growth Rate,-1.34417,log(h-1),7.240000000000001e-05,s^-1,24.974,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
348,MTD5271,Natrinema pellirubrum,log Growth Rate,-1.45799,log(h-1),6.459999999999997e-05,s^-1,23.026,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,pellirubrum,,,Natrinema pellirubrum,2.2600000000000004e-19,2.88e-18,1.55e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126
349,MTD5272,Natronobacterium gregoryi,log Growth Rate,-0.7282609999999999,log(h-1),0.0001341,s^-1,52.1373,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,,,Natronobacterium gregoryi,1.93e-18,5.6800000000000006e-18,3.8100000000000005e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
350,MTD5272,Natronobacterium gregoryi,log Growth Rate,-0.663043,log(h-1),0.00014313,s^-1,51.2222,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,,,Natronobacterium gregoryi,1.93e-18,5.6800000000000006e-18,3.8100000000000005e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
351,MTD5272,Natronobacterium gregoryi,log Growth Rate,-0.565217,log(h-1),0.00015784,s^-1,49.0654,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,,,Natronobacterium gregoryi,1.93e-18,5.6800000000000006e-18,3.8100000000000005e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
352,MTD5272,Natronobacterium gregoryi,log Growth Rate,-0.451087,log(h-1),0.00017693,s^-1,47.1046,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,,,Natronobacterium gregoryi,1.93e-18,5.6800000000000006e-18,3.8100000000000005e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
353,MTD5272,Natronobacterium gregoryi,log Growth Rate,-0.5108699999999999,log(h-1),0.00016666,s^-1,45.1438,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,,,Natronobacterium gregoryi,1.93e-18,5.6800000000000006e-18,3.8100000000000005e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
354,MTD5272,Natronobacterium gregoryi,log Growth Rate,-0.565217,log(h-1),0.00015784,s^-1,43.1176,Celsius,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,gregoryi,,,Natronobacterium gregoryi,1.93e-18,5.6800000000000006e-18,3.8100000000000005e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122
